time,id,data,type,units
2022-10-13 17:33:00,Temp1_ST2_high_TH15,146.0,Temperature,F
2022-10-13 17:33:00,Temp5_ST2_low_TH16,82.4,Temperature,F
2022-10-13 17:33:00,Frequency_QAHV,80.0,Frequency,Hz
2022-10-13 17:33:00,Temp_HPWHInlet,77.0,Temperature,F
2022-10-13 17:33:00,Temp_HPWHOutlet,156.0,Temperature,F
2022-10-13 17:33:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:33:00,Temp5_ST1_low,67.8,Temperature,F
2022-10-13 17:33:00,Temp4_ST1,105.6,Temperature,F
2022-10-13 17:33:00,Temp3_ST1,127.4,Temperature,F
2022-10-13 17:33:00,Temp2_ST1,139.8,Temperature,F
2022-10-13 17:33:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:33:00,Temp4_ST2,97.8,Temperature,F
2022-10-13 17:33:00,Temp2_ST2,142.5,Temperature,F
2022-10-13 17:33:00,Temp5_ST3_low,66.6,Temperature,F
2022-10-13 17:33:00,Temp4_ST3,92.1,Temperature,F
2022-10-13 17:33:00,Temp3_ST3,118.3,Temperature,F
2022-10-13 17:33:00,Temp2_ST3,141.8,Temperature,F
2022-10-13 17:33:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:33:00,Temp_SecLoopHexInlet,65.7,Temperature,F
2022-10-13 17:33:00,Temp_SecLoopHexOutlet,143.0,Temperature,F
2022-10-13 17:33:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:33:00,PowerIn_SecLoopPump,13.0,Power,W
2022-10-13 17:34:00,Temp_PrimaryPlantDelta_BTU,78.4,Temperature,F
2022-10-13 17:34:00,EnergyOut_PrimaryPlant_BTU,31.6,Energy,kWh
2022-10-13 17:34:00,Flow_CityWater_atSkid,3.2,Flow,gal/min
2022-10-13 17:34:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:34:00,Temp_PrimaryStorageOutTop,143.8,Temperature,F
2022-10-13 17:34:00,Flow_CityWater,2.9,Flow,gal/min
2022-10-13 17:34:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:34:00,Flow_RecircReturn_MXV1,13.0,Flow,gal/min
2022-10-13 17:34:00,Temp_RecircReturn_MXV1_FM,132.4,Temperature,F
2022-10-13 17:34:00,Flow_RecircReturn_MXV2,12.8,Flow,gal/min
2022-10-13 17:34:00,Temp_RecircReturn_MXV2_FM,120.0,Temperature,F
2022-10-13 17:34:00,Temp_HotStorageInMechRoom,142.4,Temperature,F
2022-10-13 17:34:00,Temp_HotInlet_MXV1,91.1,Temperature,F
2022-10-13 17:34:00,Temp_RecircReturn_MXV1,131.2,Temperature,F
2022-10-13 17:34:00,Temp_HotInlet_MXV2,134.5,Temperature,F
2022-10-13 17:34:00,Temp_RecircReturn_MXV2,119.6,Temperature,F
2022-10-13 17:34:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:34:00,EnergyIn_HPWH,64237.7,Energy,kWh
2022-10-13 17:34:00,PowerIn_HPWH,11.9,Power,W
2022-10-13 17:34:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:34:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:34:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:34:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:34:00,Temp_HPWHCondensing,201.0,Temperature,F
2022-10-13 17:34:00,Temp_HPWHEvaporating,54.0,Temperature,F
2022-10-13 17:34:00,Temp1_ST2_high_TH15,146.0,Temperature,F
2022-10-13 17:34:00,Temp5_ST2_low_TH16,82.4,Temperature,F
2022-10-13 17:34:00,Temp_HPWHOutlet,156.0,Temperature,F
2022-10-13 17:34:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:34:00,Temp5_ST1_low,68.1,Temperature,F
2022-10-13 17:34:00,Temp4_ST1,106.1,Temperature,F
2022-10-13 17:34:00,Temp3_ST1,127.6,Temperature,F
2022-10-13 17:34:00,Temp2_ST1,139.9,Temperature,F
2022-10-13 17:34:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:34:00,Temp4_ST2,97.8,Temperature,F
2022-10-13 17:34:00,Temp2_ST2,142.4,Temperature,F
2022-10-13 17:34:00,Temp5_ST3_low,66.5,Temperature,F
2022-10-13 17:34:00,Temp4_ST3,91.8,Temperature,F
2022-10-13 17:34:00,Temp3_ST3,117.8,Temperature,F
2022-10-13 17:34:00,Temp2_ST3,141.5,Temperature,F
2022-10-13 17:34:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:34:00,Temp_SecLoopHexInlet,65.7,Temperature,F
2022-10-13 17:34:00,Temp_SecLoopHexOutlet,144.8,Temperature,F
2022-10-13 17:34:00,Flow_SecLoop,2.6,Flow,gal/min
2022-10-13 17:34:00,PowerIn_SecLoopPump,7.0,Power,W
2022-10-13 17:35:00,Temp_PrimaryPlantDelta_BTU,80.1,Temperature,F
2022-10-13 17:35:00,EnergyOut_PrimaryPlant_BTU,44.4,Energy,kWh
2022-10-13 17:35:00,Flow_CityWater_atSkid,3.7,Flow,gal/min
2022-10-13 17:35:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:35:00,Temp_PrimaryStorageOutTop,145.5,Temperature,F
2022-10-13 17:35:00,Flow_CityWater,4.9,Flow,gal/min
2022-10-13 17:35:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:35:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:35:00,Temp_RecircReturn_MXV1_FM,132.4,Temperature,F
2022-10-13 17:35:00,Flow_RecircReturn_MXV2,12.7,Flow,gal/min
2022-10-13 17:35:00,Temp_RecircReturn_MXV2_FM,119.8,Temperature,F
2022-10-13 17:35:00,Temp_HotStorageInMechRoom,142.5,Temperature,F
2022-10-13 17:35:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:35:00,Temp_RecircReturn_MXV1,131.2,Temperature,F
2022-10-13 17:35:00,Temp_HotInlet_MXV2,134.8,Temperature,F
2022-10-13 17:35:00,Temp_RecircReturn_MXV2,119.5,Temperature,F
2022-10-13 17:35:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:35:00,EnergyIn_HPWH,64237.9,Energy,kWh
2022-10-13 17:35:00,PowerIn_HPWH,12.1,Power,W
2022-10-13 17:35:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:35:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:35:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:35:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:35:00,Temp_HPWHCondensing,202.0,Temperature,F
2022-10-13 17:35:00,Temp_HPWHEvaporating,55.0,Temperature,F
2022-10-13 17:35:00,Temp5_ST2_low_TH16,82.2,Temperature,F
2022-10-13 17:35:00,Temp_HPWH_Setpoint,160.0,Temperature,F
2022-10-13 17:35:00,Temp_HPWHInlet,80.0,Temperature,F
2022-10-13 17:35:00,Duty_QAHVPump,26.0,,%
2022-10-13 17:35:00,Temp5_ST1_low,68.2,Temperature,F
2022-10-13 17:35:00,Temp4_ST1,106.3,Temperature,F
2022-10-13 17:35:00,Temp3_ST1,127.8,Temperature,F
2022-10-13 17:35:00,Temp2_ST1,139.9,Temperature,F
2022-10-13 17:35:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:35:00,Temp4_ST2,97.4,Temperature,F
2022-10-13 17:35:00,Temp2_ST2,142.3,Temperature,F
2022-10-13 17:35:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:35:00,Temp4_ST3,91.4,Temperature,F
2022-10-13 17:35:00,Temp3_ST3,117.3,Temperature,F
2022-10-13 17:35:00,Temp2_ST3,141.2,Temperature,F
2022-10-13 17:35:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:35:00,Temp_SecLoopHexInlet,65.7,Temperature,F
2022-10-13 17:35:00,Temp_SecLoopHexOutlet,145.7,Temperature,F
2022-10-13 17:35:00,Flow_SecLoop,2.6,Flow,gal/min
2022-10-13 17:35:00,PowerIn_SecLoopPump,7.0,Power,W
2022-10-13 17:36:00,Temp_PrimaryPlantDelta_BTU,82.8,Temperature,F
2022-10-13 17:36:00,EnergyOut_PrimaryPlant_BTU,26.2,Energy,kWh
2022-10-13 17:36:00,Flow_CityWater_atSkid,2.1,Flow,gal/min
2022-10-13 17:36:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:36:00,Temp_PrimaryStorageOutTop,148.3,Temperature,F
2022-10-13 17:36:00,Flow_CityWater,2.2,Flow,gal/min
2022-10-13 17:36:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:36:00,Flow_RecircReturn_MXV1,13.1,Flow,gal/min
2022-10-13 17:36:00,Temp_RecircReturn_MXV1_FM,132.6,Temperature,F
2022-10-13 17:36:00,Flow_RecircReturn_MXV2,13.1,Flow,gal/min
2022-10-13 17:36:00,Temp_RecircReturn_MXV2_FM,119.8,Temperature,F
2022-10-13 17:36:00,Temp_HotStorageInMechRoom,143.5,Temperature,F
2022-10-13 17:36:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:36:00,Temp_RecircReturn_MXV1,131.5,Temperature,F
2022-10-13 17:36:00,Temp_HotInlet_MXV2,134.6,Temperature,F
2022-10-13 17:36:00,Temp_RecircReturn_MXV2,119.4,Temperature,F
2022-10-13 17:36:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:36:00,EnergyIn_HPWH,64238.1,Energy,kWh
2022-10-13 17:36:00,PowerIn_HPWH,13.7,Power,W
2022-10-13 17:36:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:36:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:36:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:36:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:36:00,Temp_HPWHCondensing,208.0,Temperature,F
2022-10-13 17:36:00,Temp_HPWHEvaporating,56.0,Temperature,F
2022-10-13 17:36:00,Temp5_ST2_low_TH16,81.9,Temperature,F
2022-10-13 17:36:00,Frequency_QAHV,84.0,Frequency,Hz
2022-10-13 17:36:00,Status_QAHV_RCProhibitSetTemp,1.0,,
2022-10-13 17:36:00,Temp_HPWH_Setpoint,160.0,Temperature,F
2022-10-13 17:36:00,Temp_HPWHInlet,87.0,Temperature,F
2022-10-13 17:36:00,Temp_HPWHOutlet,159.0,Temperature,F
2022-10-13 17:36:00,Duty_QAHVPump,26.0,,%
2022-10-13 17:36:00,Temp5_ST1_low,68.2,Temperature,F
2022-10-13 17:36:00,Temp4_ST1,106.4,Temperature,F
2022-10-13 17:36:00,Temp3_ST1,127.8,Temperature,F
2022-10-13 17:36:00,Temp2_ST1,140.0,Temperature,F
2022-10-13 17:36:00,Temp1_ST1_high,143.5,Temperature,F
2022-10-13 17:36:00,Temp4_ST2,96.9,Temperature,F
2022-10-13 17:36:00,Temp2_ST2,142.0,Temperature,F
2022-10-13 17:36:00,Temp5_ST3_low,66.4,Temperature,F
2022-10-13 17:36:00,Temp4_ST3,91.0,Temperature,F
2022-10-13 17:36:00,Temp3_ST3,116.8,Temperature,F
2022-10-13 17:36:00,Temp2_ST3,140.9,Temperature,F
2022-10-13 17:36:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:36:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:36:00,Temp_SecLoopHexOutlet,147.6,Temperature,F
2022-10-13 17:37:00,Temp_PrimaryPlantDelta_BTU,83.8,Temperature,F
2022-10-13 17:37:00,EnergyOut_PrimaryPlant_BTU,32.5,Energy,kWh
2022-10-13 17:37:00,Flow_CityWater_atSkid,1.9,Flow,gal/min
2022-10-13 17:37:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:37:00,Temp_PrimaryStorageOutTop,149.2,Temperature,F
2022-10-13 17:37:00,Flow_CityWater,1.8,Flow,gal/min
2022-10-13 17:37:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:37:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:37:00,Temp_RecircReturn_MXV1_FM,132.6,Temperature,F
2022-10-13 17:37:00,Flow_RecircReturn_MXV2,12.9,Flow,gal/min
2022-10-13 17:37:00,Temp_RecircReturn_MXV2_FM,119.7,Temperature,F
2022-10-13 17:37:00,Temp_HotStorageInMechRoom,144.8,Temperature,F
2022-10-13 17:37:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:37:00,Temp_RecircReturn_MXV1,131.6,Temperature,F
2022-10-13 17:37:00,Temp_HotInlet_MXV2,134.1,Temperature,F
2022-10-13 17:37:00,Temp_RecircReturn_MXV2,119.4,Temperature,F
2022-10-13 17:37:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:37:00,EnergyIn_HPWH,64238.4,Energy,kWh
2022-10-13 17:37:00,PowerIn_HPWH,11.8,Power,W
2022-10-13 17:37:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:37:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:37:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:37:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:37:00,Temp_HPWHCondensing,218.0,Temperature,F
2022-10-13 17:37:00,Temp_HPWHEvaporating,57.0,Temperature,F
2022-10-13 17:37:00,Temp5_ST2_low_TH16,81.7,Temperature,F
2022-10-13 17:37:00,Frequency_QAHV,73.0,Frequency,Hz
2022-10-13 17:37:00,Status_QAHV_RCProhibitSetTemp,0.0,,
2022-10-13 17:37:00,Temp_HPWHInlet,103.0,Temperature,F
2022-10-13 17:37:00,Temp_HPWHOutlet,170.0,Temperature,F
2022-10-13 17:37:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:37:00,Temp5_ST1_low,68.1,Temperature,F
2022-10-13 17:37:00,Temp4_ST1,106.3,Temperature,F
2022-10-13 17:37:00,Temp3_ST1,127.8,Temperature,F
2022-10-13 17:37:00,Temp2_ST1,139.9,Temperature,F
2022-10-13 17:37:00,Temp1_ST1_high,143.5,Temperature,F
2022-10-13 17:37:00,Temp4_ST2,96.5,Temperature,F
2022-10-13 17:37:00,Temp2_ST2,141.8,Temperature,F
2022-10-13 17:37:00,Temp5_ST3_low,66.3,Temperature,F
2022-10-13 17:37:00,Temp4_ST3,90.8,Temperature,F
2022-10-13 17:37:00,Temp3_ST3,116.6,Temperature,F
2022-10-13 17:37:00,Temp2_ST3,140.8,Temperature,F
2022-10-13 17:37:00,Temp1_ST3_high,148.1,Temperature,F
2022-10-13 17:37:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:37:00,Temp_SecLoopHexOutlet,150.4,Temperature,F
2022-10-13 17:38:00,Temp_PrimaryPlantDelta_BTU,84.9,Temperature,F
2022-10-13 17:38:00,EnergyOut_PrimaryPlant_BTU,32.1,Energy,kWh
2022-10-13 17:38:00,Flow_CityWater_atSkid,3.1,Flow,gal/min
2022-10-13 17:38:00,Temp_CityWater_atSkid,65.3,Temperature,F
2022-10-13 17:38:00,Temp_PrimaryStorageOutTop,150.2,Temperature,F
2022-10-13 17:38:00,Flow_CityWater,2.9,Flow,gal/min
2022-10-13 17:38:00,Temp_CityWater,64.8,Temperature,F
2022-10-13 17:38:00,Flow_RecircReturn_MXV1,13.0,Flow,gal/min
2022-10-13 17:38:00,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:38:00,Flow_RecircReturn_MXV2,13.0,Flow,gal/min
2022-10-13 17:38:00,Temp_RecircReturn_MXV2_FM,119.7,Temperature,F
2022-10-13 17:38:00,Temp_HotStorageInMechRoom,146.3,Temperature,F
2022-10-13 17:38:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:38:00,Temp_RecircReturn_MXV1,131.6,Temperature,F
2022-10-13 17:38:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:38:00,Temp_HotInlet_MXV2,134.1,Temperature,F
2022-10-13 17:38:00,Temp_RecircReturn_MXV2,119.3,Temperature,F
2022-10-13 17:38:00,EnergyIn_HPWH,64238.5,Energy,kWh
2022-10-13 17:38:00,PowerIn_HPWH,9.8,Power,W
2022-10-13 17:38:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:38:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:38:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:38:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:38:00,Temp_HPWHCondensing,209.0,Temperature,F
2022-10-13 17:38:00,Temp_HPWHEvaporating,66.0,Temperature,F
2022-10-13 17:38:00,Temp5_ST2_low_TH16,81.1,Temperature,F
2022-10-13 17:38:00,Temp_PrimaryStorageOutBottom_TH17,66.0,Temperature,F
2022-10-13 17:38:00,Frequency_QAHV,63.0,Frequency,Hz
2022-10-13 17:38:00,Status_QAHV_RCProhibitSetTemp,0.0,,
2022-10-13 17:38:00,Temp_HPWHInlet,110.0,Temperature,F
2022-10-13 17:38:00,Temp_HPWHOutlet,160.0,Temperature,F
2022-10-13 17:38:00,Duty_QAHVPump,29.0,,%
2022-10-13 17:38:00,Temp5_ST1_low,68.0,Temperature,F
2022-10-13 17:38:00,Temp4_ST1,106.1,Temperature,F
2022-10-13 17:38:00,Temp3_ST1,127.6,Temperature,F
2022-10-13 17:38:00,Temp2_ST1,139.9,Temperature,F
2022-10-13 17:38:00,Temp1_ST1_high,143.5,Temperature,F
2022-10-13 17:38:00,Temp4_ST2,96.2,Temperature,F
2022-10-13 17:38:00,Temp2_ST2,141.8,Temperature,F
2022-10-13 17:38:00,Temp5_ST3_low,66.3,Temperature,F
2022-10-13 17:38:00,Temp4_ST3,90.8,Temperature,F
2022-10-13 17:38:00,Temp3_ST3,116.6,Temperature,F
2022-10-13 17:38:00,Temp2_ST3,140.8,Temperature,F
2022-10-13 17:38:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:38:00,Temp_SecLoopHexOutlet,153.1,Temperature,F
2022-10-13 17:38:00,Flow_SecLoop,3.1,Flow,gal/min
2022-10-13 17:38:00,PowerIn_SecLoopPump,9.0,Power,W
2022-10-13 17:39:00,Temp_PrimaryPlantDelta_BTU,87.3,Temperature,F
2022-10-13 17:39:00,EnergyOut_PrimaryPlant_BTU,41.1,Energy,kWh
2022-10-13 17:39:00,Flow_CityWater_atSkid,3.6,Flow,gal/min
2022-10-13 17:39:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:39:00,Temp_PrimaryStorageOutTop,152.7,Temperature,F
2022-10-13 17:39:00,Flow_CityWater,3.4,Flow,gal/min
2022-10-13 17:39:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:39:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:39:00,Temp_RecircReturn_MXV1_FM,132.8,Temperature,F
2022-10-13 17:39:00,Flow_RecircReturn_MXV2,13.0,Flow,gal/min
2022-10-13 17:39:00,Temp_RecircReturn_MXV2_FM,119.6,Temperature,F
2022-10-13 17:39:00,Temp_HotStorageInMechRoom,147.2,Temperature,F
2022-10-13 17:39:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:39:00,Temp_RecircReturn_MXV1,131.8,Temperature,F
2022-10-13 17:39:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:39:00,Temp_HotInlet_MXV2,134.5,Temperature,F
2022-10-13 17:39:00,Temp_RecircReturn_MXV2,119.3,Temperature,F
2022-10-13 17:39:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:39:00,EnergyIn_HPWH,64238.7,Energy,kWh
2022-10-13 17:39:00,PowerIn_HPWH,9.9,Power,W
2022-10-13 17:39:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:39:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:39:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:39:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:39:00,Temp_HPWHCondensing,210.0,Temperature,F
2022-10-13 17:39:00,Temp_HPWHEvaporating,68.0,Temperature,F
2022-10-13 17:39:00,Temp5_ST2_low_TH16,81.5,Temperature,F
2022-10-13 17:39:00,Temp_PrimaryStorageOutBottom_TH17,67.0,Temperature,F
2022-10-13 17:39:00,Frequency_QAHV,63.0,Frequency,Hz
2022-10-13 17:39:00,Temp_HPWHInlet,115.0,Temperature,F
2022-10-13 17:39:00,Temp_HPWHOutlet,158.0,Temperature,F
2022-10-13 17:39:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:39:00,Temp5_ST1_low,68.0,Temperature,F
2022-10-13 17:39:00,Temp4_ST1,105.8,Temperature,F
2022-10-13 17:39:00,Temp3_ST1,127.5,Temperature,F
2022-10-13 17:39:00,Temp2_ST1,139.9,Temperature,F
2022-10-13 17:39:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:39:00,Temp4_ST2,96.0,Temperature,F
2022-10-13 17:39:00,Temp2_ST2,141.6,Temperature,F
2022-10-13 17:39:00,Temp5_ST3_low,66.3,Temperature,F
2022-10-13 17:39:00,Temp4_ST3,90.9,Temperature,F
2022-10-13 17:39:00,Temp3_ST3,116.8,Temperature,F
2022-10-13 17:39:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:39:00,Temp_SecLoopHexOutlet,152.2,Temperature,F
2022-10-13 17:39:00,Flow_SecLoop,3.1,Flow,gal/min
2022-10-13 17:39:00,PowerIn_SecLoopPump,13.0,Power,W
2022-10-13 17:40:00,Temp_PrimaryPlantDelta_BTU,88.2,Temperature,F
2022-10-13 17:40:00,EnergyOut_PrimaryPlant_BTU,68.5,Energy,kWh
2022-10-13 17:40:00,Flow_CityWater_atSkid,5.6,Flow,gal/min
2022-10-13 17:40:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:40:00,Temp_PrimaryStorageOutTop,153.6,Temperature,F
2022-10-13 17:40:00,Flow_CityWater,6.0,Flow,gal/min
2022-10-13 17:40:00,Temp_CityWater,64.7,Temperature,F
2022-10-13 17:40:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:40:00,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:40:00,Flow_RecircReturn_MXV2,12.8,Flow,gal/min
2022-10-13 17:40:00,Temp_RecircReturn_MXV2_FM,119.7,Temperature,F
2022-10-13 17:40:00,Temp_HotStorageInMechRoom,148.6,Temperature,F
2022-10-13 17:40:00,Temp_HotInlet_MXV1,91.2,Temperature,F
2022-10-13 17:40:00,Temp_RecircReturn_MXV1,131.6,Temperature,F
2022-10-13 17:40:00,Temp_RecircSupply_MXV1,131.0,Temperature,F
2022-10-13 17:40:00,Temp_HotInlet_MXV2,134.3,Temperature,F
2022-10-13 17:40:00,Temp_RecircReturn_MXV2,119.3,Temperature,F
2022-10-13 17:40:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:40:00,EnergyIn_HPWH,64238.8,Energy,kWh
2022-10-13 17:40:00,PowerIn_HPWH,9.7,Power,W
2022-10-13 17:40:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:40:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:40:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:40:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:40:00,Temp_HPWHCondensing,211.0,Temperature,F
2022-10-13 17:40:00,Temp_HPWHEvaporating,67.0,Temperature,F
2022-10-13 17:40:00,Temp5_ST2_low_TH16,80.9,Temperature,F
2022-10-13 17:40:00,Temp_PrimaryStorageOutBottom_TH17,66.0,Temperature,F
2022-10-13 17:40:00,Temp_HPWHInlet,113.0,Temperature,F
2022-10-13 17:40:00,Temp_HPWHOutlet,159.0,Temperature,F
2022-10-13 17:40:00,Duty_QAHVPump,27.0,,%
2022-10-13 17:40:00,Temp5_ST1_low,67.9,Temperature,F
2022-10-13 17:40:00,Temp4_ST1,105.4,Temperature,F
2022-10-13 17:40:00,Temp3_ST1,127.3,Temperature,F
2022-10-13 17:40:00,Temp2_ST1,139.8,Temperature,F
2022-10-13 17:40:00,Temp1_ST1_high,143.4,Temperature,F
2022-10-13 17:40:00,Temp4_ST2,95.8,Temperature,F
2022-10-13 17:40:00,Temp2_ST2,141.5,Temperature,F
2022-10-13 17:40:00,Temp5_ST3_low,66.3,Temperature,F
2022-10-13 17:40:00,Temp4_ST3,90.9,Temperature,F
2022-10-13 17:40:00,Temp3_ST3,116.7,Temperature,F
2022-10-13 17:40:00,Temp2_ST3,140.8,Temperature,F
2022-10-13 17:40:00,Temp_SecLoopHexInlet,65.6,Temperature,F
2022-10-13 17:40:00,Temp_SecLoopHexOutlet,151.3,Temperature,F
2022-10-13 17:40:00,Flow_SecLoop,3.5,Flow,gal/min
2022-10-13 17:40:00,PowerIn_SecLoopPump,15.0,Power,W
2022-10-13 17:41:00,Temp_PrimaryPlantDelta_BTU,87.4,Temperature,F
2022-10-13 17:41:00,EnergyOut_PrimaryPlant_BTU,54.0,Energy,kWh
2022-10-13 17:41:00,Flow_CityWater_atSkid,4.2,Flow,gal/min
2022-10-13 17:41:00,Temp_CityWater_atSkid,65.4,Temperature,F
2022-10-13 17:41:00,Temp_PrimaryStorageOutTop,152.9,Temperature,F
2022-10-13 17:41:00,Flow_CityWater,4.9,Flow,gal/min
2022-10-13 17:41:00,Temp_CityWater,64.6,Temperature,F
2022-10-13 17:41:00,Flow_RecircReturn_MXV1,12.9,Flow,gal/min
2022-10-13 17:41:00,Temp_RecircReturn_MXV1_FM,132.7,Temperature,F
2022-10-13 17:41:00,Flow_RecircReturn_MXV2,12.9,Flow,gal/min
2022-10-13 17:41:00,Temp_RecircReturn_MXV2_FM,119.7,Temperature,F
2022-10-13 17:41:00,Temp_HotStorageInMechRoom,151.2,Temperature,F
2022-10-13 17:41:00,Temp_HotInlet_MXV1,91.3,Temperature,F
2022-10-13 17:41:00,Temp_RecircReturn_MXV1,131.7,Temperature,F
2022-10-13 17:41:00,Temp_RecircSupply_MXV1,132.0,Temperature,F
2022-10-13 17:41:00,Temp_HotInlet_MXV2,133.9,Temperature,F
2022-10-13 17:41:00,Temp_RecircReturn_MXV2,119.2,Temperature,F
2022-10-13 17:41:00,Temp_RecircSupply_MXV2,119.0,Temperature,F
2022-10-13 17:41:00,EnergyIn_HPWH,64239.0,Energy,kWh
2022-10-13 17:41:00,PowerIn_HPWH,9.5,Power,W
2022-10-13 17:41:00,PowerMeter_SkidAux_Energy,536.9,Energy,kWh
2022-10-13 17:41:00,PowerMeter_SkidAux_Power,0.1,Power,W
2022-10-13 17:41:00,EnergyIn_ERTank2,4872.4,Energy,kWh
2022-10-13 17:41:00,PowerIn_ERTank2,0.0,Power,W
2022-10-13 17:41:00,Temp_HPWHCondensing,208.0,Temperature,F
2022-10-13 17:41:00,Temp_HPWHEvaporating,65.0,Temperature,F
2022-10-13 17:41:00,Temp5_ST2_low_TH16,80.6,Temperature,F
2022-10-13 17:41:00,Temp_PrimaryStorageOutBottom_TH17,66.0,Temperature,F
2022-10-13 17:41:00,Status_QAHV_RCProhibitSetTemp,0.0,,
2022-10-13 17:41:00,Temp_HPWHInlet,108.0,Temperature,F
